model,scenario,selection,A_attribute_1,A_attribute_2,A_attribute_3,A_attribute_4,A_attribute_5,B_attribute_1,B_attribute_2,B_attribute_3,B_attribute_4,B_attribute_5
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,rolling_pin,B,15.0,2.0,23.0,0.9,4.3,19.0,2.8,21.0,0.73,3.2
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,rolling_pin,B,15.0,1.8,17.0,0.13,4.1,19.0,2.9,18.0,0.84,3.5
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,rolling_pin,B,14.0,1.7,20.0,0.15,3.6,14.0,3.0,25.0,0.84,4.6
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,rolling_pin,B,15.0,2.0,22.0,0.81,4.7,15.0,2.5,22.0,0.77,3.8
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,rolling_pin,B,16.0,2.6,14.0,0.3,5.8,10.0,2.5,13.0,0.17,5.4
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,rolling_pin,B,12.0,2.4,15.0,0.68,4.3,15.0,2.5,22.0,0.36,5.5
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,rolling_pin,B,13.0,2.7,16.0,0.68,4.0,15.0,2.8,28.0,0.71,3.1
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,rolling_pin,B,17.0,2.1,17.0,0.53,3.3,18.0,2.9,29.0,0.82,3.1
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,rolling_pin,B,10.0,2.9,22.0,0.68,4.5,13.0,2.4,21.0,0.18,5.6
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,rolling_pin,B,16.0,2.1,21.0,0.56,4.6,12.0,2.5,26.0,0.45,3.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,rolling_pin,A,15.0,2.1,23.0,0.62,4.6,15.0,1.7,18.0,0.99,5.8
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,rolling_pin,B,18.0,1.5,19.0,0.58,4.3,17.0,2.0,26.0,1.0,4.4
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,rolling_pin,A,16.0,2.4,29.0,0.95,4.0,18.0,2.2,14.0,0.7,3.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,rolling_pin,B,16.0,2.9,22.0,0.5,3.5,14.0,2.0,21.0,0.31,3.8
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,rolling_pin,B,19.0,1.9,19.0,0.44,4.3,18.0,2.3,27.0,0.77,4.1
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,rolling_pin,A,14.0,2.8,29.0,0.51,4.6,10.0,2.0,26.0,0.75,5.6
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,rolling_pin,A,12.0,2.1,24.0,0.8,4.3,17.0,1.6,16.0,0.92,4.5
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,rolling_pin,B,11.0,2.6,20.0,0.55,5.8,19.0,2.2,20.0,0.57,4.3
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,rolling_pin,B,18.0,1.6,14.0,0.97,5.5,17.0,1.5,24.0,0.22,5.4
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,rolling_pin,B,10.0,1.9,19.0,0.48,5.8,18.0,1.7,17.0,0.18,5.4
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,rolling_pin,A,11.0,2.3,25.0,0.61,3.0,10.0,1.7,24.0,0.86,5.4
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,rolling_pin,B,15.0,1.9,21.0,0.81,5.9,19.0,1.8,26.0,0.74,5.3
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,rolling_pin,B,16.0,2.3,13.0,0.86,3.6,15.0,2.4,20.0,0.4,3.8
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,rolling_pin,B,19.0,2.0,19.0,0.79,4.5,13.0,2.3,16.0,0.67,5.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,rolling_pin,B,13.0,2.6,13.0,0.3,4.6,18.0,2.9,25.0,0.24,3.5
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,A,236.0,19.0,107.0,84.0,107.0,164.0,35.0,55.0,83.0,412.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,A,154.0,25.0,40.0,81.0,464.0,157.0,23.0,73.0,41.0,229.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,B,323.0,32.0,36.0,77.0,419.0,207.0,39.0,58.0,101.0,86.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,A,235.0,23.0,57.0,99.0,334.0,281.0,34.0,132.0,105.0,200.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,B,227.0,38.0,76.0,77.0,366.0,142.0,34.0,56.0,41.0,250.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,B,269.0,35.0,132.0,75.0,7.0,116.0,33.0,33.0,113.0,106.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,A,343.0,37.0,78.0,32.0,2.0,155.0,33.0,73.0,82.0,343.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,A,124.0,34.0,39.0,82.0,86.0,229.0,39.0,116.0,41.0,285.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,A,144.0,28.0,108.0,53.0,356.0,226.0,21.0,128.0,47.0,323.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,A,297.0,20.0,102.0,61.0,144.0,224.0,17.0,132.0,35.0,322.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,B,270.0,33.0,62.0,85.0,482.0,200.0,18.0,107.0,42.0,429.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,A,213.0,18.0,63.0,50.0,118.0,128.0,35.0,74.0,57.0,312.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,A,102.0,21.0,111.0,38.0,108.0,130.0,22.0,126.0,119.0,106.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,B,244.0,21.0,93.0,109.0,109.0,100.0,22.0,34.0,44.0,272.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,B,278.0,26.0,102.0,33.0,311.0,198.0,25.0,35.0,54.0,404.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,B,231.0,38.0,122.0,45.0,122.0,135.0,18.0,99.0,103.0,370.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,A,212.0,34.0,69.0,56.0,235.0,339.0,31.0,51.0,37.0,487.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,B,178.0,36.0,123.0,55.0,88.0,113.0,18.0,153.0,62.0,200.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,A,121.0,26.0,157.0,35.0,174.0,259.0,18.0,108.0,70.0,235.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,B,334.0,39.0,77.0,92.0,191.0,299.0,21.0,109.0,106.0,174.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,B,132.0,36.0,110.0,68.0,286.0,352.0,30.0,61.0,53.0,413.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,B,227.0,20.0,143.0,107.0,478.0,225.0,35.0,98.0,100.0,280.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,A,333.0,22.0,71.0,49.0,415.0,354.0,25.0,113.0,53.0,436.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,A,260.0,15.0,37.0,50.0,44.0,113.0,26.0,37.0,66.0,445.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,B,196.0,20.0,138.0,75.0,435.0,183.0,36.0,44.0,71.0,162.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,A,196.0,17.0,119.0,82.0,475.0,255.0,31.0,122.0,33.0,234.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,B,277.0,38.0,149.0,119.0,246.0,117.0,38.0,66.0,75.0,121.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,B,264.0,21.0,68.0,56.0,486.0,104.0,24.0,152.0,37.0,270.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,B,255.0,35.0,79.0,93.0,500.0,186.0,19.0,69.0,65.0,464.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,B,360.0,22.0,128.0,98.0,441.0,173.0,18.0,151.0,76.0,142.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,A,277.0,28.0,43.0,84.0,146.0,202.0,30.0,114.0,102.0,386.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,A,252.0,18.0,165.0,49.0,368.0,221.0,38.0,154.0,76.0,252.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,B,284.0,33.0,140.0,40.0,289.0,171.0,31.0,161.0,48.0,180.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,B,329.0,35.0,111.0,48.0,477.0,140.0,25.0,37.0,115.0,408.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,A,167.0,21.0,111.0,114.0,111.0,122.0,31.0,45.0,74.0,244.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,A,134.0,17.0,56.0,57.0,448.0,343.0,30.0,31.0,119.0,290.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,A,344.0,27.0,52.0,41.0,466.0,332.0,33.0,82.0,108.0,321.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,A,131.0,19.0,141.0,110.0,224.0,345.0,17.0,152.0,104.0,314.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,A,131.0,31.0,47.0,65.0,246.0,205.0,39.0,141.0,59.0,284.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,B,346.0,28.0,78.0,72.0,56.0,141.0,23.0,55.0,72.0,171.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,A,248.0,36.0,107.0,71.0,155.0,311.0,38.0,135.0,102.0,135.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,A,252.0,27.0,55.0,43.0,319.0,155.0,30.0,70.0,119.0,407.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,A,220.0,24.0,137.0,112.0,91.0,315.0,18.0,66.0,76.0,435.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,B,221.0,35.0,162.0,86.0,149.0,277.0,29.0,50.0,118.0,310.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,B,132.0,36.0,47.0,46.0,449.0,159.0,34.0,111.0,87.0,35.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,B,350.0,29.0,64.0,38.0,299.0,220.0,33.0,61.0,89.0,31.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,A,171.0,31.0,44.0,49.0,358.0,256.0,26.0,57.0,48.0,348.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,B,358.0,29.0,80.0,39.0,142.0,306.0,39.0,146.0,79.0,38.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,B,322.0,30.0,53.0,108.0,483.0,187.0,24.0,76.0,106.0,159.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,A,129.0,22.0,57.0,57.0,73.0,181.0,37.0,45.0,103.0,480.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,B,131.0,35.0,157.0,101.0,262.0,241.0,23.0,74.0,60.0,289.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,B,349.0,36.0,73.0,99.0,410.0,164.0,29.0,117.0,68.0,234.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,B,114.0,25.0,78.0,58.0,372.0,97.0,19.0,90.0,77.0,100.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,B,157.0,26.0,104.0,80.0,164.0,309.0,35.0,59.0,108.0,1.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,B,314.0,26.0,107.0,97.0,342.0,176.0,33.0,83.0,35.0,104.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,A,124.0,25.0,145.0,49.0,222.0,292.0,26.0,90.0,60.0,394.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,A,233.0,25.0,77.0,63.0,249.0,167.0,21.0,84.0,119.0,359.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,A,202.0,22.0,44.0,77.0,488.0,224.0,30.0,104.0,83.0,317.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,B,233.0,39.0,97.0,70.0,153.0,204.0,30.0,76.0,89.0,476.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,A,297.0,27.0,132.0,70.0,83.0,232.0,22.0,121.0,98.0,236.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,B,173.0,18.0,125.0,84.0,210.0,220.0,21.0,34.0,33.0,34.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,A,125.0,27.0,137.0,37.0,101.0,321.0,39.0,129.0,111.0,23.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,A,344.0,18.0,87.0,80.0,97.0,234.0,22.0,132.0,77.0,417.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,A,175.0,29.0,76.0,50.0,404.0,354.0,34.0,34.0,114.0,124.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,B,232.0,29.0,73.0,49.0,321.0,183.0,23.0,72.0,59.0,457.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,B,330.0,20.0,144.0,103.0,100.0,102.0,35.0,98.0,57.0,84.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,B,172.0,22.0,102.0,114.0,294.0,151.0,15.0,117.0,32.0,174.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,A,336.0,31.0,115.0,64.0,84.0,343.0,38.0,42.0,48.0,436.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,A,311.0,40.0,75.0,60.0,148.0,359.0,29.0,150.0,36.0,366.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,B,271.0,38.0,46.0,94.0,434.0,270.0,31.0,70.0,60.0,277.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,B,352.0,37.0,145.0,67.0,422.0,242.0,19.0,35.0,83.0,194.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,B,325.0,28.0,66.0,105.0,420.0,102.0,26.0,122.0,114.0,300.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,B,253.0,28.0,112.0,35.0,401.0,142.0,23.0,32.0,107.0,352.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,B,318.0,39.0,81.0,56.0,34.0,152.0,21.0,142.0,39.0,201.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,B,348.0,15.0,108.0,105.0,142.0,214.0,16.0,159.0,111.0,78.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,B,331.0,20.0,154.0,115.0,80.0,241.0,34.0,59.0,111.0,286.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,A,160.0,31.0,150.0,57.0,54.0,359.0,35.0,125.0,30.0,344.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,A,133.0,18.0,99.0,66.0,479.0,246.0,37.0,143.0,85.0,79.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,A,130.0,34.0,98.0,76.0,80.0,248.0,23.0,138.0,79.0,282.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,B,360.0,23.0,72.0,65.0,329.0,195.0,32.0,49.0,74.0,279.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,A,325.0,19.0,52.0,97.0,104.0,203.0,29.0,74.0,35.0,476.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,A,196.0,25.0,129.0,90.0,211.0,338.0,27.0,123.0,32.0,324.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,B,152.0,39.0,52.0,48.0,210.0,323.0,29.0,163.0,96.0,4.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,B,131.0,35.0,56.0,75.0,210.0,291.0,27.0,49.0,91.0,117.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,A,345.0,17.0,140.0,91.0,67.0,295.0,18.0,153.0,51.0,232.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,A,108.0,40.0,99.0,49.0,3.0,199.0,34.0,50.0,115.0,158.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,B,337.0,39.0,151.0,38.0,196.0,138.0,34.0,101.0,53.0,354.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,B,161.0,32.0,104.0,35.0,482.0,145.0,23.0,146.0,89.0,299.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,B,274.0,37.0,144.0,47.0,61.0,123.0,40.0,148.0,96.0,72.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,A,144.0,35.0,64.0,31.0,429.0,233.0,23.0,115.0,53.0,365.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,B,195.0,40.0,85.0,73.0,393.0,332.0,31.0,79.0,114.0,32.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,B,140.0,37.0,90.0,92.0,315.0,124.0,36.0,78.0,50.0,352.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,A,119.0,19.0,132.0,87.0,20.0,295.0,35.0,129.0,107.0,83.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,A,334.0,18.0,53.0,97.0,203.0,120.0,33.0,66.0,70.0,268.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,B,353.0,19.0,135.0,99.0,285.0,177.0,30.0,54.0,51.0,64.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,A,237.0,19.0,117.0,110.0,87.0,319.0,21.0,128.0,71.0,395.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,A,261.0,16.0,120.0,83.0,322.0,242.0,35.0,151.0,97.0,158.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,B,238.0,33.0,123.0,36.0,263.0,174.0,32.0,94.0,111.0,484.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,B,258.0,31.0,91.0,83.0,422.0,114.0,37.0,97.0,67.0,457.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,cpu_cooler,B,107.0,16.0,69.0,42.0,210.0,343.0,18.0,50.0,50.0,6.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,model_scenery,A,68.0,14.0,47.0,3.0,106.0,55.0,23.0,3.0,3.0,269.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,model_scenery,A,86.0,5.0,50.0,13.0,93.0,38.0,23.0,19.0,3.0,331.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,model_scenery,A,21.0,15.0,45.0,6.0,264.0,56.0,22.0,46.0,4.0,150.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,model_scenery,B,53.0,21.0,17.0,8.0,361.0,35.0,21.0,39.0,12.0,485.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,model_scenery,B,79.0,15.0,15.0,12.0,364.0,90.0,16.0,37.0,12.0,36.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,model_scenery,B,13.0,8.0,12.0,9.0,60.0,32.0,5.0,46.0,13.0,161.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,model_scenery,A,23.0,23.0,23.0,16.0,151.0,97.0,23.0,37.0,7.0,262.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,model_scenery,B,83.0,21.0,11.0,10.0,437.0,76.0,16.0,14.0,11.0,390.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,model_scenery,A,67.0,4.0,45.0,19.0,364.0,40.0,17.0,29.0,1.0,220.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,model_scenery,A,84.0,10.0,50.0,16.0,115.0,31.0,10.0,12.0,6.0,343.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,model_scenery,A,21.0,21.0,49.0,11.0,454.0,60.0,16.0,24.0,10.0,300.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,model_scenery,B,96.0,15.0,44.0,12.0,168.0,97.0,5.0,27.0,7.0,153.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,model_scenery,A,24.0,2.0,6.0,10.0,82.0,62.0,23.0,17.0,3.0,192.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,model_scenery,B,93.0,14.0,23.0,16.0,236.0,14.0,23.0,48.0,16.0,403.0
