model,scenario,selection,A_attribute_1,A_attribute_2,A_attribute_3,A_attribute_4,A_attribute_5,B_attribute_1,B_attribute_2,B_attribute_3,B_attribute_4,B_attribute_5
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,salmon,B,2.0,6.0,7.0,14.0,71.0,9.0,8.0,3.0,9.0,60.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,salmon,A,6.0,11.0,3.0,6.0,77.0,10.0,8.0,4.0,16.0,64.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,salmon,A,7.0,7.0,4.0,10.0,2.0,4.0,4.0,5.0,5.0,85.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,salmon,B,1.0,5.0,8.0,16.0,67.0,10.0,5.0,10.0,15.0,3.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,salmon,A,7.0,11.0,5.0,9.0,60.0,2.0,12.0,4.0,13.0,58.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,salmon,B,9.0,4.0,3.0,12.0,24.0,1.0,9.0,4.0,9.0,78.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,salmon,A,6.0,8.0,1.0,9.0,4.0,9.0,10.0,10.0,15.0,25.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,salmon,A,9.0,9.0,4.0,5.0,46.0,3.0,7.0,3.0,9.0,58.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,salmon,B,10.0,4.0,3.0,6.0,7.0,7.0,7.0,6.0,11.0,29.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,salmon,B,9.0,3.0,5.0,15.0,2.0,3.0,7.0,4.0,12.0,62.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,salmon,A,6.0,11.0,10.0,11.0,21.0,2.0,8.0,8.0,12.0,61.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,salmon,B,5.0,7.0,6.0,14.0,38.0,5.0,12.0,4.0,9.0,37.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,salmon,B,7.0,2.0,6.0,13.0,36.0,4.0,11.0,10.0,6.0,26.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,salmon,A,6.0,10.0,6.0,9.0,16.0,1.0,3.0,4.0,9.0,86.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,salmon,B,3.0,8.0,9.0,10.0,63.0,2.0,9.0,7.0,4.0,89.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,salmon,B,1.0,3.0,4.0,10.0,40.0,8.0,7.0,6.0,13.0,4.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,salmon,A,2.0,9.0,4.0,10.0,87.0,7.0,8.0,3.0,11.0,50.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,salmon,B,2.0,6.0,4.0,13.0,94.0,3.0,11.0,7.0,5.0,37.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,salmon,A,6.0,3.0,6.0,6.0,50.0,3.0,12.0,4.0,14.0,2.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,salmon,B,7.0,4.0,1.0,4.0,59.0,1.0,12.0,4.0,10.0,95.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,salmon,A,6.0,3.0,8.0,10.0,2.0,4.0,6.0,6.0,16.0,7.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,salmon,B,5.0,5.0,5.0,5.0,97.0,3.0,10.0,9.0,10.0,17.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,salmon,A,7.0,11.0,5.0,8.0,60.0,10.0,9.0,2.0,8.0,64.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,salmon,B,7.0,5.0,4.0,9.0,40.0,4.0,6.0,3.0,5.0,44.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,magnetic_calendar,B,437.0,10.0,24.0,20.0,3.0,166.0,5.0,6.0,18.0,10.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,magnetic_calendar,B,484.0,8.0,22.0,4.0,93.0,236.0,9.0,16.0,10.0,6.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,magnetic_calendar,A,166.0,3.0,6.0,5.0,77.0,398.0,4.0,24.0,19.0,41.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,magnetic_calendar,A,468.0,3.0,7.0,1.0,45.0,219.0,1.0,11.0,13.0,50.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,magnetic_calendar,B,499.0,8.0,11.0,13.0,80.0,124.0,6.0,17.0,17.0,25.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,magnetic_calendar,A,101.0,4.0,14.0,15.0,40.0,460.0,3.0,11.0,2.0,79.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,magnetic_calendar,A,447.0,6.0,13.0,7.0,13.0,445.0,8.0,19.0,12.0,24.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,magnetic_calendar,A,313.0,8.0,22.0,1.0,36.0,384.0,9.0,22.0,16.0,53.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,magnetic_calendar,A,283.0,4.0,11.0,6.0,96.0,478.0,2.0,13.0,0.0,39.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,magnetic_calendar,A,345.0,4.0,7.0,18.0,28.0,349.0,7.0,24.0,0.0,75.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,magnetic_calendar,B,234.0,5.0,13.0,13.0,27.0,166.0,10.0,14.0,10.0,57.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,magnetic_calendar,A,455.0,5.0,23.0,7.0,9.0,546.0,5.0,16.0,17.0,99.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,magnetic_calendar,A,390.0,5.0,14.0,2.0,15.0,326.0,6.0,16.0,18.0,37.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,magnetic_calendar,B,291.0,4.0,17.0,17.0,81.0,215.0,7.0,6.0,0.0,10.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,magnetic_calendar,A,503.0,8.0,9.0,9.0,60.0,516.0,9.0,14.0,4.0,4.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,magnetic_calendar,A,179.0,6.0,7.0,7.0,30.0,547.0,10.0,14.0,5.0,22.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,magnetic_calendar,B,506.0,2.0,15.0,9.0,87.0,444.0,1.0,21.0,6.0,47.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,magnetic_calendar,B,366.0,1.0,21.0,19.0,43.0,512.0,8.0,17.0,4.0,6.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,magnetic_calendar,A,451.0,6.0,20.0,14.0,31.0,572.0,4.0,23.0,10.0,30.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,magnetic_calendar,B,596.0,8.0,16.0,6.0,74.0,306.0,2.0,10.0,5.0,68.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,magnetic_calendar,B,590.0,3.0,6.0,14.0,40.0,147.0,5.0,8.0,14.0,36.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,magnetic_calendar,B,105.0,2.0,25.0,19.0,0.0,566.0,2.0,5.0,7.0,23.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,magnetic_calendar,B,576.0,8.0,24.0,16.0,5.0,206.0,1.0,10.0,3.0,76.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,magnetic_calendar,A,133.0,9.0,21.0,6.0,88.0,299.0,3.0,21.0,18.0,85.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,magnetic_calendar,B,394.0,8.0,15.0,11.0,84.0,309.0,9.0,6.0,5.0,82.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,magnetic_calendar,A,195.0,5.0,14.0,12.0,50.0,284.0,7.0,24.0,18.0,99.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,magnetic_calendar,B,540.0,3.0,14.0,15.0,78.0,374.0,9.0,13.0,12.0,19.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,magnetic_calendar,B,507.0,10.0,18.0,19.0,96.0,309.0,10.0,15.0,15.0,60.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,magnetic_calendar,B,416.0,5.0,14.0,11.0,48.0,520.0,4.0,24.0,5.0,77.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,magnetic_calendar,A,318.0,9.0,21.0,13.0,86.0,495.0,5.0,16.0,7.0,10.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,magnetic_calendar,A,349.0,3.0,10.0,11.0,16.0,566.0,9.0,21.0,5.0,100.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,magnetic_calendar,A,403.0,2.0,5.0,7.0,67.0,247.0,7.0,16.0,13.0,24.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,magnetic_calendar,B,184.0,3.0,10.0,17.0,21.0,214.0,9.0,16.0,4.0,76.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,magnetic_calendar,B,225.0,8.0,23.0,12.0,6.0,393.0,8.0,11.0,4.0,10.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,magnetic_calendar,B,557.0,10.0,15.0,19.0,31.0,356.0,4.0,9.0,0.0,11.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,magnetic_calendar,B,527.0,5.0,14.0,6.0,22.0,252.0,4.0,8.0,15.0,77.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,magnetic_calendar,B,405.0,3.0,21.0,17.0,39.0,199.0,9.0,12.0,17.0,47.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,magnetic_calendar,B,362.0,3.0,23.0,16.0,43.0,504.0,5.0,7.0,4.0,30.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,magnetic_calendar,B,547.0,5.0,19.0,7.0,48.0,428.0,9.0,15.0,14.0,74.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,magnetic_calendar,A,306.0,5.0,13.0,8.0,83.0,507.0,6.0,15.0,4.0,24.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,magnetic_calendar,A,119.0,2.0,19.0,2.0,60.0,417.0,9.0,23.0,12.0,80.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,magnetic_calendar,A,260.0,3.0,4.0,10.0,97.0,352.0,9.0,16.0,17.0,46.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,magnetic_calendar,B,466.0,9.0,24.0,3.0,87.0,200.0,8.0,8.0,2.0,29.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,magnetic_calendar,B,129.0,1.0,9.0,19.0,88.0,119.0,3.0,23.0,5.0,69.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,magnetic_calendar,A,516.0,9.0,15.0,2.0,75.0,133.0,2.0,23.0,14.0,86.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,magnetic_calendar,B,552.0,9.0,12.0,16.0,44.0,186.0,5.0,12.0,2.0,62.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,magnetic_calendar,A,565.0,4.0,9.0,1.0,59.0,501.0,8.0,20.0,13.0,41.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,magnetic_calendar,A,310.0,2.0,5.0,4.0,9.0,524.0,9.0,23.0,15.0,71.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,magnetic_calendar,B,564.0,6.0,13.0,14.0,57.0,256.0,9.0,23.0,20.0,40.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,magnetic_calendar,A,100.0,8.0,18.0,7.0,26.0,404.0,6.0,9.0,20.0,23.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,ham,A,56.0,5.0,3.0,73.0,17.0,74.0,45.0,8.0,59.0,19.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,ham,A,86.0,3.0,4.0,74.0,23.0,75.0,22.0,7.0,55.0,18.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,ham,B,34.0,46.0,4.0,72.0,16.0,76.0,41.0,4.0,58.0,20.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,ham,B,77.0,37.0,5.0,67.0,25.0,11.0,33.0,5.0,66.0,21.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,ham,B,11.0,44.0,4.0,73.0,23.0,80.0,6.0,6.0,58.0,21.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,ham,B,85.0,28.0,6.0,74.0,22.0,22.0,44.0,7.0,62.0,20.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,ham,B,90.0,39.0,2.0,58.0,21.0,35.0,23.0,3.0,58.0,20.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,ham,A,7.0,40.0,2.0,66.0,21.0,20.0,35.0,3.0,68.0,24.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,ham,B,10.0,44.0,6.0,65.0,23.0,31.0,5.0,5.0,70.0,21.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,ham,B,16.0,31.0,6.0,66.0,20.0,77.0,22.0,2.0,64.0,23.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,ham,B,87.0,14.0,6.0,74.0,19.0,87.0,32.0,4.0,70.0,18.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,ham,B,56.0,11.0,6.0,63.0,20.0,60.0,5.0,6.0,59.0,22.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,ham,B,9.0,43.0,3.0,73.0,19.0,21.0,16.0,8.0,57.0,17.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,ham,B,81.0,35.0,2.0,71.0,22.0,64.0,17.0,4.0,74.0,19.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,ham,B,71.0,22.0,3.0,56.0,23.0,44.0,35.0,3.0,69.0,21.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,ham,B,53.0,7.0,7.0,68.0,22.0,50.0,25.0,4.0,62.0,19.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,ham,B,68.0,42.0,6.0,63.0,23.0,84.0,29.0,8.0,71.0,16.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,ham,B,88.0,31.0,6.0,59.0,21.0,57.0,42.0,4.0,66.0,23.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,ham,B,48.0,48.0,3.0,74.0,19.0,73.0,7.0,5.0,61.0,24.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,ham,A,45.0,37.0,4.0,62.0,16.0,40.0,30.0,4.0,69.0,21.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,ham,A,64.0,4.0,3.0,57.0,20.0,83.0,11.0,7.0,71.0,25.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,ham,A,30.0,20.0,6.0,63.0,16.0,41.0,38.0,5.0,74.0,21.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,ham,B,67.0,12.0,7.0,73.0,21.0,23.0,28.0,4.0,64.0,18.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,ham,B,32.0,11.0,8.0,62.0,21.0,39.0,17.0,6.0,57.0,16.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,ham,A,57.0,43.0,7.0,69.0,21.0,40.0,41.0,8.0,64.0,25.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,ham,A,21.0,5.0,4.0,64.0,21.0,52.0,25.0,7.0,57.0,16.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,ham,A,67.0,22.0,7.0,66.0,24.0,62.0,27.0,8.0,64.0,25.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,ham,B,11.0,28.0,5.0,73.0,25.0,56.0,19.0,5.0,60.0,16.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,ham,A,44.0,13.0,2.0,61.0,22.0,89.0,32.0,3.0,64.0,22.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,ham,A,17.0,6.0,4.0,59.0,20.0,32.0,19.0,6.0,73.0,24.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,ham,B,26.0,28.0,6.0,72.0,18.0,69.0,17.0,4.0,71.0,22.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,ham,B,68.0,24.0,7.0,69.0,21.0,82.0,39.0,3.0,61.0,17.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,ham,B,73.0,3.0,6.0,66.0,25.0,27.0,19.0,2.0,56.0,24.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,ham,B,53.0,27.0,5.0,59.0,24.0,53.0,20.0,4.0,56.0,23.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,ham,B,13.0,29.0,8.0,60.0,17.0,84.0,3.0,6.0,62.0,17.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,ham,B,27.0,43.0,5.0,58.0,24.0,13.0,32.0,3.0,74.0,23.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,ham,B,38.0,36.0,6.0,68.0,21.0,25.0,37.0,4.0,57.0,23.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,ham,B,87.0,10.0,7.0,65.0,19.0,16.0,0.0,7.0,65.0,22.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,ham,B,21.0,48.0,7.0,66.0,16.0,8.0,30.0,5.0,72.0,17.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,ham,A,35.0,12.0,3.0,55.0,16.0,61.0,21.0,6.0,57.0,19.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,ham,B,49.0,33.0,8.0,56.0,22.0,68.0,23.0,6.0,71.0,24.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,ham,A,45.0,6.0,3.0,68.0,20.0,65.0,38.0,7.0,67.0,18.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,ham,B,35.0,3.0,8.0,67.0,16.0,80.0,15.0,2.0,61.0,20.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,ham,B,83.0,7.0,5.0,68.0,25.0,40.0,5.0,5.0,66.0,24.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,ham,A,51.0,11.0,3.0,60.0,23.0,20.0,42.0,6.0,60.0,23.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,ham,B,80.0,27.0,7.0,56.0,25.0,20.0,22.0,4.0,72.0,19.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,ham,B,48.0,43.0,6.0,64.0,18.0,75.0,44.0,4.0,60.0,18.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,ham,A,33.0,9.0,2.0,62.0,19.0,89.0,40.0,6.0,63.0,18.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,ham,B,36.0,45.0,2.0,59.0,19.0,45.0,39.0,3.0,64.0,17.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,ham,A,64.0,24.0,2.0,68.0,25.0,26.0,44.0,2.0,62.0,22.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,snow_blower,B,19.0,22.0,24.0,95.0,86.0,31.0,35.0,13.0,33.0,87.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,snow_blower,B,25.0,41.0,17.0,75.0,86.0,25.0,36.0,22.0,45.0,88.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,snow_blower,B,20.0,25.0,19.0,109.0,85.0,20.0,33.0,19.0,59.0,99.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,snow_blower,B,28.0,26.0,18.0,96.0,100.0,27.0,45.0,19.0,81.0,93.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,snow_blower,B,19.0,26.0,23.0,104.0,103.0,19.0,31.0,20.0,105.0,100.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,snow_blower,B,25.0,32.0,22.0,81.0,97.0,31.0,33.0,21.0,56.0,86.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,snow_blower,B,24.0,47.0,16.0,68.0,95.0,22.0,44.0,13.0,56.0,102.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,snow_blower,A,19.0,44.0,18.0,31.0,96.0,26.0,21.0,13.0,79.0,103.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,snow_blower,B,27.0,46.0,12.0,80.0,97.0,24.0,46.0,23.0,43.0,91.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,snow_blower,B,22.0,50.0,16.0,105.0,102.0,22.0,40.0,13.0,32.0,96.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,snow_blower,A,22.0,31.0,18.0,88.0,93.0,32.0,36.0,18.0,78.0,88.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,snow_blower,A,18.0,31.0,13.0,80.0,86.0,20.0,40.0,23.0,58.0,92.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,snow_blower,B,25.0,22.0,22.0,101.0,90.0,27.0,37.0,18.0,70.0,87.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,snow_blower,B,19.0,32.0,19.0,83.0,104.0,22.0,26.0,17.0,63.0,97.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,snow_blower,B,28.0,45.0,19.0,68.0,104.0,19.0,43.0,13.0,62.0,90.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,snow_blower,A,27.0,20.0,16.0,30.0,105.0,29.0,20.0,19.0,110.0,94.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,snow_blower,B,25.0,28.0,16.0,37.0,103.0,24.0,30.0,14.0,60.0,90.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,snow_blower,B,27.0,30.0,14.0,106.0,99.0,20.0,37.0,17.0,105.0,95.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,snow_blower,B,26.0,20.0,20.0,81.0,92.0,29.0,23.0,21.0,46.0,91.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,snow_blower,A,26.0,25.0,14.0,70.0,100.0,30.0,29.0,22.0,46.0,96.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,snow_blower,B,27.0,43.0,16.0,97.0,94.0,29.0,30.0,14.0,53.0,86.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,snow_blower,B,23.0,45.0,18.0,110.0,101.0,18.0,33.0,14.0,61.0,91.0
