model,scenario,selection,A_attribute_1,A_attribute_2,A_attribute_3,A_attribute_4,A_attribute_5,B_attribute_1,B_attribute_2,B_attribute_3,B_attribute_4,B_attribute_5
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,hotel,A,4.6,566.0,4.7,54.0,18.0,4.9,390.0,3.4,70.0,35.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,hotel,B,3.2,411.0,4.2,31.0,19.0,0.7,540.0,4.6,59.0,49.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,hotel,A,1.9,507.0,3.8,32.0,19.0,4.2,318.0,3.1,44.0,3.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,hotel,A,4.3,545.0,3.5,39.0,1.0,4.0,335.0,3.2,35.0,47.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,hotel,B,2.8,239.0,4.9,44.0,42.0,0.4,210.0,4.7,41.0,27.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,hot_glue_sticks,A,11.0,308.0,49.0,24.0,49.0,10.0,252.0,20.0,25.0,10.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,hot_glue_sticks,B,6.0,206.0,14.0,30.0,54.0,11.0,459.0,27.0,24.0,50.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,hot_glue_sticks,B,8.0,193.0,33.0,17.0,82.0,6.0,236.0,16.0,6.0,56.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,hot_glue_sticks,B,9.0,245.0,13.0,20.0,35.0,7.0,369.0,11.0,12.0,72.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,hot_glue_sticks,B,9.0,272.0,54.0,24.0,89.0,10.0,179.0,31.0,34.0,87.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,hot_glue_sticks,B,11.0,306.0,21.0,29.0,63.0,9.0,314.0,16.0,17.0,85.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,hot_glue_sticks,A,10.0,443.0,44.0,25.0,65.0,9.0,343.0,41.0,15.0,82.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,hot_glue_sticks,A,7.0,351.0,48.0,14.0,76.0,4.0,111.0,39.0,22.0,16.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,hot_glue_sticks,B,7.0,260.0,58.0,31.0,26.0,11.0,249.0,37.0,23.0,75.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,hot_glue_sticks,B,8.0,239.0,49.0,45.0,34.0,6.0,362.0,42.0,30.0,78.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,hot_glue_sticks,B,7.0,480.0,38.0,10.0,96.0,11.0,115.0,11.0,29.0,65.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,hot_glue_sticks,B,4.0,199.0,54.0,20.0,65.0,5.0,461.0,17.0,15.0,57.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,hot_glue_sticks,B,10.0,380.0,55.0,40.0,44.0,7.0,232.0,18.0,31.0,92.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,hot_glue_sticks,A,9.0,390.0,32.0,17.0,25.0,7.0,340.0,40.0,41.0,32.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,hot_glue_sticks,B,11.0,228.0,49.0,38.0,22.0,11.0,347.0,16.0,27.0,42.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,hot_glue_sticks,B,6.0,449.0,60.0,12.0,67.0,6.0,413.0,24.0,27.0,85.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,hot_glue_sticks,A,11.0,412.0,16.0,28.0,31.0,6.0,351.0,14.0,16.0,30.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,hot_glue_sticks,B,6.0,100.0,58.0,35.0,33.0,12.0,318.0,16.0,19.0,33.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,hot_glue_sticks,A,7.0,137.0,29.0,19.0,76.0,5.0,307.0,36.0,38.0,26.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,hot_glue_sticks,A,10.0,262.0,42.0,14.0,36.0,4.0,324.0,51.0,18.0,53.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,hot_glue_sticks,B,6.0,235.0,30.0,21.0,68.0,12.0,464.0,14.0,15.0,80.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,hot_glue_sticks,B,4.0,268.0,23.0,45.0,97.0,5.0,337.0,16.0,19.0,41.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,hot_glue_sticks,A,12.0,214.0,17.0,29.0,47.0,4.0,331.0,24.0,44.0,23.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,hot_glue_sticks,B,11.0,138.0,48.0,16.0,38.0,9.0,286.0,40.0,44.0,36.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,hot_glue_sticks,B,8.0,201.0,39.0,9.0,51.0,8.0,273.0,39.0,9.0,71.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,hot_glue_sticks,B,9.0,277.0,38.0,18.0,39.0,8.0,411.0,46.0,19.0,67.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,hot_glue_sticks,A,11.0,236.0,44.0,42.0,83.0,6.0,479.0,49.0,41.0,11.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,hot_glue_sticks,B,5.0,447.0,60.0,17.0,10.0,12.0,283.0,53.0,32.0,96.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,hot_glue_sticks,B,6.0,129.0,46.0,32.0,45.0,6.0,495.0,33.0,17.0,87.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,hot_glue_sticks,A,12.0,460.0,45.0,16.0,88.0,8.0,183.0,59.0,13.0,96.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,hot_glue_sticks,B,8.0,301.0,52.0,38.0,85.0,5.0,341.0,16.0,15.0,75.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,hot_glue_sticks,A,10.0,497.0,36.0,8.0,43.0,5.0,457.0,38.0,41.0,69.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,hot_glue_sticks,B,4.0,206.0,33.0,41.0,69.0,11.0,444.0,47.0,15.0,62.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,hot_glue_sticks,A,5.0,250.0,57.0,21.0,90.0,5.0,425.0,52.0,41.0,14.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,hot_glue_sticks,B,10.0,359.0,24.0,29.0,40.0,7.0,477.0,35.0,23.0,60.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,hot_glue_sticks,B,4.0,449.0,46.0,43.0,64.0,10.0,206.0,23.0,37.0,24.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,hot_glue_sticks,A,9.0,490.0,35.0,19.0,45.0,12.0,220.0,19.0,42.0,40.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,hot_glue_sticks,A,11.0,296.0,13.0,17.0,96.0,12.0,221.0,43.0,12.0,26.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,hot_glue_sticks,B,10.0,237.0,14.0,36.0,25.0,5.0,437.0,24.0,17.0,76.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,hot_glue_sticks,B,10.0,253.0,33.0,45.0,51.0,7.0,362.0,53.0,39.0,86.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,hot_glue_sticks,A,6.0,176.0,17.0,43.0,10.0,7.0,124.0,43.0,30.0,17.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,hot_glue_sticks,B,5.0,320.0,19.0,8.0,27.0,10.0,420.0,35.0,24.0,31.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,hot_glue_sticks,B,5.0,224.0,46.0,11.0,54.0,12.0,387.0,21.0,9.0,92.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,hot_glue_sticks,B,7.0,468.0,50.0,35.0,21.0,8.0,313.0,39.0,34.0,78.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,hot_glue_sticks,A,10.0,295.0,29.0,39.0,46.0,7.0,384.0,56.0,22.0,53.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,hot_glue_sticks,A,10.0,282.0,32.0,31.0,85.0,7.0,258.0,47.0,32.0,92.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,hot_glue_sticks,B,11.0,143.0,24.0,30.0,65.0,5.0,405.0,19.0,9.0,65.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,hot_glue_sticks,A,8.0,465.0,17.0,40.0,67.0,9.0,406.0,59.0,19.0,88.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,hot_glue_sticks,A,12.0,431.0,21.0,39.0,78.0,9.0,247.0,42.0,24.0,93.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,hot_glue_sticks,B,6.0,129.0,26.0,44.0,35.0,12.0,437.0,47.0,43.0,38.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,scrunchie,A,5.4,3.6,3.0,1.0,6.0,4.8,3.4,5.0,2.1,7.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,scrunchie,A,5.1,4.6,3.0,2.4,6.0,5.2,4.5,5.0,3.0,3.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,scrunchie,B,4.1,3.2,7.0,1.3,3.0,4.8,2.4,2.0,2.2,7.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,scrunchie,B,4.8,2.3,7.0,2.4,5.0,5.7,3.3,3.0,2.7,3.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,scrunchie,A,4.1,4.4,9.0,2.3,7.0,4.6,1.4,3.0,2.2,2.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,scrunchie,A,5.4,2.0,5.0,2.3,5.0,4.0,4.0,10.0,2.5,6.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,scrunchie,A,5.7,3.5,5.0,1.9,5.0,3.5,4.1,3.0,2.3,7.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,scrunchie,A,3.5,3.5,8.0,2.4,10.0,5.9,1.6,8.0,1.5,7.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,scrunchie,B,3.7,2.1,3.0,1.5,7.0,4.8,4.1,9.0,2.3,9.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,scrunchie,A,3.6,4.7,5.0,2.6,7.0,3.9,2.3,4.0,1.6,9.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,scrunchie,B,4.9,5.0,5.0,0.9,10.0,5.2,4.9,3.0,0.7,9.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,scrunchie,B,3.0,1.1,10.0,1.4,6.0,5.9,1.7,8.0,1.0,5.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,scrunchie,A,5.3,2.9,3.0,1.0,8.0,4.3,2.0,10.0,0.6,5.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,scrunchie,B,4.6,3.3,6.0,1.7,3.0,5.6,4.9,3.0,0.6,4.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,scrunchie,B,3.5,2.6,5.0,1.8,3.0,5.5,3.2,9.0,1.4,7.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,scrunchie,B,4.8,1.5,10.0,1.9,2.0,3.6,3.9,3.0,1.5,4.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,scrunchie,A,4.1,3.3,7.0,2.6,1.0,3.4,3.8,4.0,0.5,8.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,scrunchie,A,3.3,2.0,3.0,1.3,6.0,3.7,1.9,4.0,0.9,5.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,scrunchie,A,3.5,4.5,4.0,2.4,9.0,3.1,1.2,9.0,0.6,9.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,scrunchie,A,4.1,1.5,6.0,1.1,1.0,3.1,1.6,8.0,1.0,2.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,scrunchie,A,5.3,2.2,8.0,0.5,8.0,3.3,2.9,7.0,1.1,7.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,scrunchie,B,5.9,1.6,8.0,2.4,3.0,5.5,2.8,5.0,2.4,3.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,scrunchie,A,5.8,4.1,8.0,1.2,5.0,4.9,1.0,8.0,1.0,8.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,scrunchie,B,4.2,1.0,6.0,2.2,5.0,5.2,4.8,9.0,2.3,7.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,scrunchie,A,5.0,2.9,7.0,2.3,9.0,3.4,1.3,5.0,1.0,5.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,scrunchie,B,4.4,3.3,3.0,1.2,5.0,5.8,4.0,8.0,1.6,10.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,scrunchie,A,6.0,4.6,5.0,3.0,6.0,4.9,1.1,4.0,1.7,6.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,scrunchie,B,3.2,3.3,7.0,2.0,10.0,4.0,4.3,3.0,2.6,3.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,scrunchie,B,3.6,3.2,8.0,1.8,4.0,5.6,4.7,7.0,2.7,5.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,scrunchie,A,4.0,4.6,2.0,1.4,5.0,3.6,3.0,2.0,0.7,5.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,scrunchie,B,3.0,1.3,7.0,2.3,8.0,5.1,4.5,2.0,2.0,2.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,scrunchie,A,3.3,4.2,5.0,2.2,8.0,3.0,4.9,10.0,2.2,8.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,scrunchie,A,4.5,1.8,7.0,2.2,10.0,5.3,1.4,3.0,1.2,2.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,scrunchie,A,3.8,3.8,4.0,2.6,2.0,4.7,1.9,7.0,1.4,2.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,scrunchie,A,5.9,1.7,6.0,1.2,1.0,4.1,1.2,10.0,2.1,9.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,scrunchie,B,4.8,1.2,4.0,1.7,8.0,4.1,3.1,2.0,1.8,4.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,scrunchie,B,3.4,2.0,5.0,2.7,8.0,5.4,3.8,4.0,2.4,6.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,scrunchie,B,3.5,1.3,8.0,2.2,10.0,4.0,2.2,2.0,2.7,7.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,scrunchie,A,4.9,1.8,8.0,3.0,7.0,3.6,1.8,4.0,1.1,8.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,scrunchie,B,5.9,1.1,7.0,1.7,5.0,5.2,2.3,9.0,2.1,3.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,scrunchie,A,3.2,3.9,3.0,2.4,1.0,4.6,2.9,8.0,0.9,9.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,scrunchie,A,4.9,4.5,3.0,1.1,8.0,4.3,1.2,9.0,2.3,5.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,scrunchie,B,3.2,2.6,4.0,0.7,8.0,3.4,4.2,4.0,1.2,7.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,scrunchie,A,5.2,3.8,2.0,1.2,7.0,5.9,2.2,8.0,1.0,4.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,scrunchie,A,4.6,3.8,9.0,2.4,1.0,4.3,3.6,9.0,1.6,6.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,scrunchie,A,3.7,4.8,5.0,2.3,9.0,3.4,3.1,3.0,1.4,7.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,scrunchie,A,5.2,1.1,10.0,3.0,5.0,5.2,1.3,8.0,1.0,9.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,scrunchie,A,3.1,4.7,10.0,2.0,8.0,5.0,2.1,7.0,1.0,3.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,scrunchie,A,5.9,3.0,6.0,2.2,10.0,4.1,1.6,3.0,0.6,5.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,scrunchie,B,4.9,2.6,5.0,1.6,5.0,4.3,4.3,10.0,2.9,4.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,rfid_wallet,A,92.0,6.0,5.0,22.0,8.0,94.0,8.0,2.0,8.0,2.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,rfid_wallet,B,99.0,8.0,7.0,21.0,7.0,98.0,11.0,10.0,25.0,8.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,rfid_wallet,A,97.0,11.0,10.0,13.0,6.0,97.0,6.0,9.0,12.0,6.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,rfid_wallet,B,95.0,4.0,4.0,23.0,6.0,94.0,9.0,9.0,15.0,6.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,rfid_wallet,A,97.0,5.0,10.0,22.0,9.0,92.0,5.0,7.0,18.0,9.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,rfid_wallet,A,97.0,5.0,5.0,24.0,9.0,93.0,11.0,5.0,16.0,4.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,rfid_wallet,B,97.0,11.0,3.0,20.0,8.0,97.0,14.0,9.0,18.0,3.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,rfid_wallet,A,94.0,13.0,7.0,18.0,7.0,99.0,16.0,4.0,25.0,6.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,rfid_wallet,A,99.0,13.0,7.0,21.0,7.0,97.0,6.0,5.0,13.0,9.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,rfid_wallet,A,97.0,14.0,5.0,16.0,8.0,99.0,16.0,5.0,14.0,4.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,rfid_wallet,B,92.0,5.0,2.0,15.0,6.0,99.0,10.0,4.0,13.0,3.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,rfid_wallet,B,94.0,8.0,4.0,15.0,6.0,94.0,6.0,5.0,14.0,5.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,rfid_wallet,B,98.0,6.0,3.0,8.0,8.0,91.0,10.0,5.0,25.0,9.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,rfid_wallet,A,94.0,6.0,4.0,11.0,8.0,99.0,8.0,3.0,14.0,5.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,rfid_wallet,A,97.0,10.0,3.0,15.0,3.0,94.0,10.0,5.0,7.0,8.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,rfid_wallet,A,93.0,8.0,9.0,15.0,9.0,93.0,9.0,8.0,17.0,4.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,rfid_wallet,A,93.0,11.0,7.0,20.0,10.0,96.0,13.0,2.0,23.0,5.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,rfid_wallet,A,99.0,14.0,10.0,22.0,5.0,96.0,12.0,10.0,16.0,7.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,rfid_wallet,B,98.0,5.0,8.0,7.0,5.0,95.0,9.0,7.0,21.0,4.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,rfid_wallet,B,92.0,13.0,1.0,12.0,9.0,94.0,8.0,4.0,20.0,9.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,rfid_wallet,A,94.0,14.0,6.0,24.0,3.0,92.0,10.0,9.0,8.0,4.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,rfid_wallet,B,94.0,13.0,5.0,12.0,6.0,99.0,7.0,9.0,19.0,3.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,rfid_wallet,B,90.0,11.0,9.0,8.0,7.0,96.0,8.0,8.0,15.0,10.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,rfid_wallet,B,94.0,12.0,2.0,16.0,7.0,96.0,13.0,4.0,20.0,4.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,rfid_wallet,A,95.0,8.0,4.0,11.0,8.0,97.0,13.0,1.0,15.0,2.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,rfid_wallet,A,97.0,5.0,7.0,22.0,5.0,97.0,7.0,4.0,25.0,2.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,rfid_wallet,B,100.0,6.0,10.0,24.0,7.0,90.0,12.0,7.0,19.0,5.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,rfid_wallet,B,93.0,15.0,3.0,23.0,2.0,92.0,13.0,9.0,10.0,2.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,rfid_wallet,A,98.0,5.0,8.0,14.0,4.0,92.0,10.0,3.0,19.0,2.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,rfid_wallet,A,99.0,7.0,8.0,10.0,9.0,99.0,6.0,5.0,14.0,8.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,rfid_wallet,A,92.0,8.0,9.0,23.0,8.0,98.0,7.0,2.0,9.0,8.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,rfid_wallet,A,98.0,6.0,7.0,15.0,8.0,94.0,12.0,9.0,7.0,3.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,rfid_wallet,A,96.0,14.0,8.0,11.0,6.0,100.0,8.0,5.0,25.0,9.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,rfid_wallet,A,93.0,10.0,9.0,19.0,6.0,91.0,10.0,8.0,13.0,8.0
