model,scenario,selection,A_attribute_1,A_attribute_2,A_attribute_3,A_attribute_4,A_attribute_5,B_attribute_1,B_attribute_2,B_attribute_3,B_attribute_4,B_attribute_5
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,dslr_camera,A,30.0,7.0,524.0,21315.0,1114.0,19.0,10.0,843.0,62851.0,404.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,dslr_camera,A,47.0,11.0,1322.0,56606.0,752.0,19.0,5.0,1758.0,36315.0,793.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,dslr_camera,A,49.0,11.0,529.0,67940.0,695.0,38.0,5.0,1045.0,97578.0,714.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,dslr_camera,B,19.0,3.0,1286.0,53224.0,402.0,49.0,8.0,986.0,24689.0,1106.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,dslr_camera,B,39.0,5.0,871.0,37201.0,1035.0,16.0,6.0,572.0,88667.0,1112.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,dslr_camera,B,39.0,9.0,1558.0,32256.0,734.0,33.0,10.0,1399.0,76347.0,1188.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,dslr_camera,A,23.0,4.0,751.0,42133.0,441.0,34.0,7.0,1154.0,81207.0,1113.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,dslr_camera,B,45.0,14.0,1769.0,87598.0,520.0,45.0,10.0,1653.0,58764.0,835.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,dslr_camera,B,26.0,13.0,1651.0,92281.0,472.0,22.0,10.0,665.0,51607.0,927.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,dslr_camera,B,44.0,8.0,1117.0,23765.0,723.0,38.0,9.0,573.0,34833.0,1156.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,dslr_camera,B,46.0,12.0,1905.0,26139.0,576.0,37.0,5.0,1264.0,80631.0,682.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,dslr_camera,A,22.0,14.0,548.0,50537.0,691.0,47.0,9.0,1132.0,54499.0,431.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,dslr_camera,A,21.0,10.0,1260.0,33006.0,1188.0,18.0,12.0,1085.0,31450.0,453.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,dslr_camera,B,18.0,7.0,1860.0,37218.0,422.0,35.0,10.0,1034.0,59327.0,703.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,dslr_camera,A,34.0,8.0,521.0,87057.0,917.0,43.0,3.0,637.0,59214.0,407.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,dslr_camera,A,17.0,4.0,927.0,30460.0,660.0,42.0,6.0,1490.0,58243.0,1024.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,dslr_camera,A,20.0,12.0,862.0,36349.0,814.0,30.0,5.0,1810.0,35257.0,857.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,dslr_camera,B,31.0,5.0,1938.0,20564.0,406.0,37.0,7.0,1207.0,22780.0,805.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,dslr_camera,A,29.0,12.0,987.0,43957.0,1077.0,45.0,3.0,1651.0,39349.0,1043.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,dslr_camera,B,30.0,10.0,1668.0,18155.0,979.0,29.0,8.0,703.0,60573.0,941.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,dslr_camera,B,26.0,10.0,1774.0,38262.0,967.0,27.0,7.0,974.0,16729.0,917.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,dslr_camera,A,16.0,7.0,832.0,37574.0,551.0,34.0,7.0,1290.0,64313.0,1179.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,dslr_camera,A,31.0,7.0,704.0,59206.0,1175.0,47.0,11.0,1859.0,6483.0,983.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,dslr_camera,B,36.0,8.0,1451.0,99508.0,472.0,22.0,11.0,1301.0,74859.0,1065.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,dslr_camera,A,18.0,14.0,571.0,12463.0,850.0,41.0,8.0,1308.0,47680.0,672.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,dslr_camera,B,48.0,5.0,1789.0,72525.0,982.0,22.0,12.0,865.0,61465.0,1028.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,dslr_camera,B,25.0,6.0,1798.0,26987.0,591.0,35.0,7.0,1698.0,54387.0,666.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,dslr_camera,A,22.0,12.0,562.0,54729.0,507.0,48.0,6.0,1803.0,67227.0,473.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,dslr_camera,A,49.0,5.0,1038.0,35948.0,685.0,21.0,10.0,1905.0,19710.0,558.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,dslr_camera,A,41.0,8.0,1579.0,75910.0,921.0,28.0,9.0,975.0,13247.0,450.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,dslr_camera,B,19.0,9.0,1140.0,31202.0,424.0,34.0,7.0,1013.0,85054.0,688.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,dslr_camera,A,33.0,3.0,1039.0,102069.0,1044.0,39.0,6.0,1162.0,81416.0,533.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,dslr_camera,A,44.0,6.0,619.0,74211.0,437.0,29.0,4.0,1264.0,43734.0,596.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,dslr_camera,A,25.0,5.0,1428.0,56001.0,977.0,22.0,9.0,1709.0,71383.0,856.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,dslr_camera,A,19.0,6.0,1393.0,70087.0,861.0,21.0,9.0,1935.0,19831.0,709.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,dslr_camera,B,40.0,3.0,1475.0,20646.0,840.0,20.0,10.0,595.0,97801.0,613.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,dslr_camera,B,37.0,8.0,1548.0,90467.0,849.0,34.0,11.0,557.0,90762.0,826.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,dslr_camera,B,26.0,5.0,1490.0,25913.0,403.0,22.0,5.0,598.0,87736.0,629.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,dslr_camera,B,22.0,13.0,737.0,100156.0,434.0,41.0,10.0,1190.0,38613.0,715.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,dslr_camera,B,39.0,4.0,1339.0,16409.0,865.0,16.0,14.0,549.0,37182.0,866.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,dslr_camera,A,17.0,12.0,1213.0,55051.0,997.0,50.0,6.0,936.0,89305.0,424.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,dslr_camera,B,34.0,10.0,1928.0,33115.0,413.0,44.0,8.0,537.0,45246.0,1141.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,dslr_camera,A,40.0,6.0,763.0,62543.0,650.0,17.0,3.0,1328.0,70498.0,676.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,dslr_camera,A,40.0,6.0,1942.0,57837.0,1086.0,29.0,4.0,1407.0,41145.0,580.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,dslr_camera,B,49.0,7.0,1954.0,75325.0,476.0,40.0,6.0,1819.0,52566.0,1102.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,dslr_camera,B,32.0,8.0,1831.0,19458.0,775.0,42.0,14.0,694.0,67240.0,1010.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,dslr_camera,A,33.0,9.0,694.0,73562.0,844.0,46.0,5.0,982.0,50876.0,635.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,dslr_camera,B,26.0,13.0,1369.0,100406.0,836.0,27.0,7.0,587.0,40626.0,738.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,dslr_camera,B,32.0,12.0,529.0,92883.0,472.0,45.0,12.0,926.0,48554.0,821.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,dslr_camera,B,33.0,8.0,1927.0,49800.0,833.0,47.0,8.0,852.0,35591.0,1016.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,convertible,B,20.0,6.4,11.0,73.0,24.0,10.0,4.0,10.0,76.0,23.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,convertible,A,16.0,4.7,8.0,80.0,22.0,24.0,7.6,10.0,79.0,15.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,convertible,A,12.0,7.8,5.0,85.0,18.0,29.0,6.2,7.0,83.0,22.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,convertible,B,24.0,7.3,11.0,79.0,19.0,29.0,5.3,6.0,81.0,20.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,convertible,B,14.0,7.0,8.0,76.0,23.0,11.0,4.8,9.0,78.0,16.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,convertible,A,17.0,6.2,8.0,85.0,21.0,24.0,7.1,9.0,76.0,24.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,convertible,B,22.0,7.8,9.0,85.0,25.0,11.0,5.3,9.0,83.0,20.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,convertible,B,29.0,4.4,8.0,81.0,21.0,28.0,4.4,8.0,77.0,19.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,convertible,A,15.0,5.1,5.0,74.0,21.0,28.0,6.6,6.0,75.0,18.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,convertible,A,10.0,4.2,6.0,74.0,25.0,15.0,6.2,11.0,82.0,20.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,convertible,B,18.0,6.2,6.0,81.0,19.0,11.0,4.4,8.0,72.0,24.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,convertible,B,16.0,6.1,10.0,76.0,23.0,12.0,6.4,10.0,74.0,24.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,convertible,B,27.0,6.3,11.0,72.0,23.0,25.0,5.4,11.0,81.0,22.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,convertible,B,21.0,7.8,11.0,75.0,25.0,14.0,5.8,6.0,70.0,20.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,convertible,A,16.0,4.1,5.0,82.0,15.0,19.0,6.0,11.0,75.0,19.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,convertible,A,20.0,5.0,10.0,79.0,22.0,19.0,7.0,9.0,85.0,24.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,convertible,A,19.0,6.0,7.0,84.0,18.0,14.0,6.7,10.0,72.0,20.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,convertible,B,23.0,6.7,7.0,72.0,25.0,18.0,6.1,8.0,70.0,19.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,convertible,B,25.0,6.7,10.0,73.0,20.0,23.0,6.9,12.0,84.0,18.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,convertible,A,24.0,4.6,5.0,83.0,20.0,24.0,5.5,7.0,70.0,19.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,convertible,A,21.0,6.4,10.0,82.0,20.0,23.0,5.0,10.0,82.0,22.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,convertible,B,19.0,7.0,10.0,71.0,25.0,11.0,6.2,11.0,78.0,23.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,convertible,A,12.0,4.6,12.0,70.0,21.0,27.0,7.5,8.0,76.0,17.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,convertible,A,18.0,6.9,10.0,81.0,23.0,23.0,7.2,6.0,71.0,17.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,convertible,A,20.0,5.2,12.0,76.0,21.0,20.0,5.8,6.0,82.0,21.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,convertible,A,27.0,4.8,8.0,79.0,21.0,24.0,6.6,12.0,76.0,24.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,convertible,A,12.0,4.1,11.0,74.0,15.0,29.0,6.3,8.0,74.0,18.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,convertible,B,25.0,5.2,11.0,79.0,22.0,16.0,6.5,5.0,78.0,16.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,convertible,A,22.0,7.4,10.0,77.0,18.0,27.0,6.4,8.0,84.0,18.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,convertible,B,20.0,5.4,6.0,72.0,23.0,14.0,7.0,7.0,79.0,17.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,convertible,A,15.0,4.8,7.0,79.0,21.0,23.0,7.7,10.0,70.0,19.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,convertible,A,17.0,5.6,8.0,72.0,17.0,13.0,6.9,12.0,83.0,22.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,convertible,B,27.0,6.9,9.0,72.0,23.0,15.0,7.1,6.0,76.0,18.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,convertible,A,29.0,7.9,7.0,72.0,17.0,23.0,7.9,9.0,74.0,22.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,convertible,B,30.0,6.1,10.0,70.0,20.0,24.0,6.5,11.0,75.0,17.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,convertible,B,27.0,4.7,10.0,77.0,17.0,13.0,5.6,7.0,75.0,19.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,convertible,A,22.0,4.6,8.0,73.0,19.0,23.0,7.7,8.0,81.0,24.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,convertible,A,23.0,6.0,11.0,72.0,17.0,27.0,5.5,12.0,82.0,18.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,convertible,A,11.0,7.0,6.0,70.0,25.0,22.0,6.8,12.0,83.0,24.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,convertible,A,13.0,5.2,12.0,84.0,20.0,25.0,5.0,11.0,78.0,23.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,convertible,A,23.0,5.5,8.0,83.0,19.0,23.0,7.6,9.0,85.0,18.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,convertible,B,29.0,7.7,7.0,78.0,24.0,26.0,4.3,6.0,78.0,17.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,convertible,B,26.0,5.6,7.0,81.0,22.0,11.0,4.4,5.0,80.0,23.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,convertible,B,22.0,5.8,7.0,84.0,18.0,14.0,5.3,7.0,77.0,22.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,convertible,A,17.0,6.7,9.0,74.0,20.0,19.0,7.6,10.0,79.0,20.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,convertible,A,20.0,6.4,8.0,72.0,22.0,24.0,6.9,10.0,78.0,23.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,convertible,B,17.0,7.8,11.0,83.0,24.0,12.0,5.7,12.0,79.0,16.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,convertible,A,20.0,6.2,8.0,82.0,21.0,21.0,7.6,10.0,76.0,17.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,convertible,A,13.0,6.7,5.0,76.0,22.0,27.0,4.4,11.0,81.0,21.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,convertible,A,21.0,4.2,7.0,81.0,22.0,13.0,5.5,8.0,84.0,23.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,washi_tape,B,17.0,201.0,23.0,10.0,63.0,26.0,201.0,13.0,16.0,95.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,washi_tape,B,45.0,84.0,15.0,13.0,20.0,39.0,286.0,18.0,19.0,100.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,washi_tape,B,4.0,257.0,10.0,7.0,26.0,25.0,64.0,19.0,13.0,97.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,washi_tape,A,30.0,200.0,13.0,16.0,81.0,42.0,123.0,20.0,9.0,23.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,washi_tape,A,46.0,273.0,28.0,18.0,26.0,26.0,85.0,9.0,12.0,49.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,washi_tape,A,12.0,281.0,21.0,3.0,20.0,6.0,246.0,19.0,19.0,22.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,washi_tape,B,22.0,129.0,16.0,4.0,47.0,44.0,93.0,28.0,13.0,79.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,washi_tape,B,9.0,233.0,7.0,3.0,24.0,31.0,67.0,11.0,3.0,46.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,washi_tape,A,21.0,127.0,22.0,12.0,73.0,14.0,171.0,29.0,8.0,70.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,washi_tape,B,27.0,226.0,8.0,14.0,46.0,21.0,268.0,27.0,15.0,54.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,washi_tape,A,44.0,255.0,26.0,15.0,99.0,20.0,234.0,18.0,13.0,96.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,washi_tape,B,30.0,250.0,10.0,3.0,50.0,44.0,188.0,26.0,6.0,99.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,washi_tape,B,8.0,257.0,16.0,1.0,22.0,13.0,215.0,16.0,4.0,61.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,washi_tape,A,35.0,96.0,5.0,18.0,78.0,31.0,279.0,8.0,12.0,36.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,washi_tape,B,27.0,108.0,9.0,3.0,37.0,29.0,299.0,8.0,11.0,75.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,washi_tape,A,47.0,297.0,23.0,18.0,93.0,12.0,59.0,29.0,18.0,35.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,washi_tape,A,42.0,270.0,8.0,5.0,39.0,28.0,107.0,16.0,6.0,46.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,washi_tape,B,29.0,168.0,18.0,19.0,21.0,37.0,273.0,23.0,1.0,43.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,washi_tape,A,32.0,226.0,12.0,6.0,84.0,4.0,218.0,23.0,14.0,42.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,washi_tape,B,41.0,107.0,6.0,13.0,28.0,7.0,138.0,29.0,10.0,82.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,washi_tape,B,20.0,273.0,7.0,7.0,90.0,46.0,130.0,27.0,10.0,67.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,washi_tape,B,47.0,148.0,9.0,5.0,25.0,5.0,188.0,17.0,9.0,39.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,washi_tape,A,25.0,54.0,15.0,13.0,79.0,10.0,293.0,12.0,13.0,57.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,washi_tape,B,13.0,77.0,17.0,10.0,74.0,28.0,176.0,25.0,16.0,100.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,washi_tape,B,37.0,247.0,29.0,9.0,44.0,48.0,268.0,29.0,20.0,69.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,washi_tape,B,22.0,147.0,21.0,6.0,30.0,3.0,177.0,14.0,9.0,51.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,washi_tape,A,36.0,161.0,26.0,11.0,84.0,9.0,273.0,14.0,11.0,28.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,washi_tape,A,28.0,278.0,15.0,17.0,94.0,11.0,168.0,22.0,10.0,77.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,washi_tape,B,41.0,204.0,10.0,8.0,37.0,23.0,245.0,22.0,16.0,82.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,washi_tape,A,32.0,147.0,18.0,4.0,88.0,21.0,165.0,12.0,9.0,65.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,washi_tape,A,15.0,167.0,6.0,19.0,50.0,5.0,155.0,8.0,14.0,27.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,washi_tape,A,45.0,119.0,27.0,6.0,76.0,38.0,57.0,11.0,20.0,33.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,washi_tape,A,4.0,65.0,30.0,13.0,95.0,19.0,280.0,19.0,14.0,67.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,washi_tape,A,27.0,274.0,26.0,9.0,48.0,19.0,108.0,19.0,5.0,29.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,washi_tape,B,4.0,190.0,16.0,16.0,40.0,10.0,211.0,24.0,3.0,83.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,washi_tape,A,5.0,130.0,29.0,20.0,89.0,40.0,179.0,6.0,10.0,45.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,washi_tape,A,11.0,151.0,22.0,19.0,78.0,21.0,181.0,16.0,12.0,57.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,washi_tape,B,14.0,114.0,12.0,18.0,34.0,30.0,274.0,11.0,19.0,91.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,washi_tape,A,49.0,187.0,15.0,7.0,71.0,18.0,207.0,21.0,8.0,67.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,washi_tape,B,40.0,211.0,29.0,6.0,63.0,50.0,108.0,27.0,3.0,78.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,washi_tape,B,13.0,293.0,26.0,9.0,37.0,20.0,276.0,12.0,6.0,66.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,washi_tape,A,17.0,95.0,22.0,1.0,79.0,24.0,204.0,13.0,4.0,31.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,washi_tape,B,23.0,276.0,8.0,13.0,86.0,46.0,243.0,24.0,7.0,82.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,washi_tape,B,47.0,196.0,26.0,11.0,22.0,42.0,132.0,19.0,4.0,83.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,washi_tape,B,15.0,300.0,17.0,10.0,66.0,43.0,262.0,29.0,7.0,75.0
